"","GeneID","Length","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000052031","ENSMUSG00000052031",2312,-0.657348100266236,4.98776490016697,1.48788207633191,0.222545358619274,0.902878266087499
"ENSMUSG00000021277","ENSMUSG00000021277",7350,-0.390771887492987,6.13255745432999,1.48738235119324,0.222623047389944,0.902878266087499
"ENSMUSG00000045411","ENSMUSG00000045411",5233,0.371628192899345,6.29401666022693,1.4868319102823,0.222708658166669,0.902878266087499
"ENSMUSG00000042396","ENSMUSG00000042396",4941,-0.698948687328975,4.56020266993191,1.48613965348579,0.222816381711482,0.902878266087499
"ENSMUSG00000033857","ENSMUSG00000033857",5184,-0.630017837741296,4.80478217642003,1.48543156841337,0.222926632877926,0.902878266087499
"ENSMUSG00000033417","ENSMUSG00000033417",6772,-0.468259154571942,5.57918162385365,1.48528030971957,0.222950192818973,0.902878266087499
"ENSMUSG00000038146","ENSMUSG00000038146",8089,-0.613187519577734,4.95663968983606,1.48493695113823,0.223003685162027,0.902878266087499
"ENSMUSG00000001100","ENSMUSG00000001100",3783,0.317004860217646,7.19162397184647,1.48480304619338,0.223024550577722,0.902878266087499
"ENSMUSG00000029577","ENSMUSG00000029577",5294,0.31108664933161,7.25394226781455,1.48461358189115,0.223054077390948,0.902878266087499
"ENSMUSG00000070643","ENSMUSG00000070643",4312,0.693820087864644,4.48530521628295,1.48392363089234,0.223161641463727,0.902878266087499
"ENSMUSG00000005621","ENSMUSG00000005621",7412,0.502147657624137,5.4244419362168,1.48311171997041,0.223288298793494,0.902878266087499
"ENSMUSG00000002129","ENSMUSG00000002129",6147,0.350826032761428,6.60214167729697,1.48308517735804,0.223292440868929,0.902878266087499
"ENSMUSG00000028692","ENSMUSG00000028692",2750,0.286086908389485,8.75069066645018,1.48242250197573,0.223395883718707,0.902878266087499
"ENSMUSG00000037148","ENSMUSG00000037148",3084,-0.758146873138,4.48301940399128,1.48153400539561,0.223534667090687,0.902878266087499
"ENSMUSG00000025144","ENSMUSG00000025144",1077,0.941166005984262,4.12139269414867,1.48130639980415,0.223570235754649,0.902878266087499
"ENSMUSG00000024472","ENSMUSG00000024472",8702,-0.469688166626862,5.67013361942963,1.48105700246814,0.223609217671273,0.902878266087499
"ENSMUSG00000033396","ENSMUSG00000033396",8042,0.832572406552863,4.06974606552472,1.48098961277112,0.223619752379168,0.902878266087499
"ENSMUSG00000016664","ENSMUSG00000016664",4908,-0.434984815170413,6.02398471356455,1.48097474083231,0.223622077318079,0.902878266087499
"ENSMUSG00000061603","ENSMUSG00000061603",14848,-0.358082435583769,6.64208365201225,1.48015872781532,0.223749689515949,0.903126700122408
"ENSMUSG00000035413","ENSMUSG00000035413",1633,0.765659338611148,4.52263687055709,1.47767111503473,0.22413925373379,0.903523140538673
"ENSMUSG00000071655","ENSMUSG00000071655",3047,0.382977894253612,6.89800461635265,1.47740030173878,0.224181712586481,0.903523140538673
"ENSMUSG00000022412","ENSMUSG00000022412",8106,-0.658338465631587,4.89600194878362,1.47731701090904,0.224194773090218,0.903523140538673
"ENSMUSG00000033916","ENSMUSG00000033916",1162,0.333850606509173,6.98459251283096,1.47669836916711,0.224291808393888,0.903523140538673
"ENSMUSG00000032313","ENSMUSG00000032313",4714,-0.73715433646776,4.35688994528092,1.47571531394416,0.224446106340832,0.903523140538673
"ENSMUSG00000060147","ENSMUSG00000060147",5409,0.4217959837314,5.84036491464187,1.47529068662305,0.224512794165129,0.903523140538673
"ENSMUSG00000033854","ENSMUSG00000033854",8774,0.832011364383205,4.07003252216006,1.47521473861741,0.224524724322506,0.903523140538673
"ENSMUSG00000041235","ENSMUSG00000041235",13786,1.03386389117523,3.63772250656621,1.47431700548338,0.224665800750345,0.903523140538673
"ENSMUSG00000039789","ENSMUSG00000039789",6660,1.03386389117523,3.63772250656621,1.47431700548338,0.224665800750345,0.903523140538673
"ENSMUSG00000051989","ENSMUSG00000051989",972,1.03386389117523,3.63772250656621,1.47431700548338,0.224665800750345,0.903523140538673
"ENSMUSG00000034910","ENSMUSG00000034910",7916,0.593550520932924,4.86982747122747,1.47418333403896,0.224686815961451,0.903523140538673
"ENSMUSG00000024007","ENSMUSG00000024007",2496,0.593550520932924,4.86982747122747,1.47418333403896,0.224686815961451,0.903523140538673
"ENSMUSG00000040446","ENSMUSG00000040446",6468,-0.632021960616742,4.80358474489148,1.47169769316051,0.225078026891949,0.903523140538673
"ENSMUSG00000021702","ENSMUSG00000021702",3289,0.695490656699558,4.48646082951099,1.47061864328212,0.225248111097083,0.903523140538673
"ENSMUSG00000059669","ENSMUSG00000059669",2624,0.764362614199069,4.52290950474178,1.46897275009493,0.225507840545544,0.903523140538673
"ENSMUSG00000027981","ENSMUSG00000027981",6627,-1.40409844891722,3.31401413361762,1.46882352092892,0.225531407353397,0.903523140538673
"ENSMUSG00000063488","ENSMUSG00000063488",7253,-1.40409844891722,3.31401413361762,1.46882352092892,0.225531407353397,0.903523140538673
"ENSMUSG00000098274","ENSMUSG00000098274",1030,-0.357439153123564,6.51341549816243,1.46871140517716,0.22554911502159,0.903523140538673
"ENSMUSG00000027796","ENSMUSG00000027796",5368,1.29452879258646,3.22158413211926,1.46867353739694,0.225555096271677,0.903523140538673
"ENSMUSG00000109814","ENSMUSG00000109814",2062,1.29452879258646,3.22158413211926,1.46867353739694,0.225555096271677,0.903523140538673
"ENSMUSG00000079057","ENSMUSG00000079057",3808,1.29452879258646,3.22158413211926,1.46867353739694,0.225555096271677,0.903523140538673
"ENSMUSG00000047141","ENSMUSG00000047141",6261,1.29452879258646,3.22158413211926,1.46867353739694,0.225555096271677,0.903523140538673
"ENSMUSG00000062619","ENSMUSG00000062619",762,1.29452879258646,3.22158413211926,1.46867353739694,0.225555096271677,0.903523140538673
"ENSMUSG00000029629","ENSMUSG00000029629",16040,0.537325121050017,5.17292367922401,1.46828201572453,0.225616948633642,0.903523140538673
"ENSMUSG00000033623","ENSMUSG00000033623",9544,-0.57049914064235,5.14692278307053,1.46775091965347,0.225700883416244,0.903523140538673
"ENSMUSG00000041781","ENSMUSG00000041781",5732,-0.60261034546111,5.21670573676558,1.467585449642,0.225727042066202,0.903523140538673
"ENSMUSG00000020273","ENSMUSG00000020273",5491,1.29430001290661,3.22178723644293,1.46713581699711,0.225798141502823,0.903523140538673
"ENSMUSG00000034673","ENSMUSG00000034673",3640,0.366075746536955,6.3161354583117,1.46647530400148,0.225902635751027,0.903523140538673
"ENSMUSG00000031447","ENSMUSG00000031447",2675,0.276465601761418,8.74942619266093,1.46646808583922,0.225903777996858,0.903523140538673
"ENSMUSG00000022802","ENSMUSG00000022802",6511,0.83124711623762,4.06928808110601,1.46630496342755,0.225929593326876,0.903523140538673
"ENSMUSG00000030706","ENSMUSG00000030706",8152,0.393523364619781,6.330520411463,1.46625287007439,0.225937838232005,0.903523140538673
"ENSMUSG00000024350","ENSMUSG00000024350",5486,-0.33639078264035,6.88097051677018,1.46598006111219,0.225981022078112,0.903523140538673
"ENSMUSG00000028447","ENSMUSG00000028447",1042,0.377073491568472,6.87639853581944,1.4656736782256,0.226029532267632,0.903523140538673
"ENSMUSG00000049422","ENSMUSG00000049422",1575,0.311758983092112,7.65543778015082,1.46452276157968,0.226211870841303,0.903911884000208
"ENSMUSG00000074994","ENSMUSG00000074994",9191,1.29532100925524,3.2221695411826,1.46170158539367,0.22665957468934,0.903911884000208
"ENSMUSG00000042505","ENSMUSG00000042505",5095,1.29532100925524,3.2221695411826,1.46170158539367,0.22665957468934,0.903911884000208
"ENSMUSG00000031521","ENSMUSG00000031521",2321,1.29532100925524,3.2221695411826,1.46170158539367,0.22665957468934,0.903911884000208
"ENSMUSG00000020973","ENSMUSG00000020973",3390,1.29532100925524,3.2221695411826,1.46170158539367,0.22665957468934,0.903911884000208
"ENSMUSG00000046160","ENSMUSG00000046160",2162,0.312072680219976,7.1757303827152,1.46122754090331,0.226734907128704,0.903911884000208
"ENSMUSG00000026457","ENSMUSG00000026457",5025,0.388867847560519,6.40080615854849,1.46115118430908,0.226747044094429,0.903911884000208
"ENSMUSG00000068748","ENSMUSG00000068748",14245,-0.378164050515111,6.39832780997365,1.46113593329375,0.226749468353821,0.903911884000208
"ENSMUSG00000054405","ENSMUSG00000054405",2555,0.351444218390198,6.49589620930624,1.46089067294948,0.226788458539864,0.903911884000208
"ENSMUSG00000047281","ENSMUSG00000047281",1613,1.29504602793649,3.22237271545001,1.46025586153299,0.226889414897231,0.903911884000208
"ENSMUSG00000022707","ENSMUSG00000022707",5352,1.29504602793649,3.22237271545001,1.46025586153299,0.226889414897231,0.903911884000208
"ENSMUSG00000003500","ENSMUSG00000003500",3294,-0.402240713480128,6.10620069870459,1.46006083508168,0.226920441501772,0.903911884000208
"ENSMUSG00000005198","ENSMUSG00000005198",7067,0.352337181172837,6.58185767229499,1.45862261737573,0.227149403919666,0.904486864502641
"ENSMUSG00000003929","ENSMUSG00000003929",6790,-0.898347034837777,4.01261248049935,1.45832294176392,0.227197146838192,0.904486864502641
"ENSMUSG00000098051","ENSMUSG00000098051",1116,-0.6117852196526,4.95714056748975,1.45712438241681,0.227388216335309,0.904840451979299
"ENSMUSG00000074671","ENSMUSG00000074671",3072,-0.64786181852835,4.63533919611729,1.45693530099967,0.227418376567564,0.904840451979299
"ENSMUSG00000026192","ENSMUSG00000026192",7985,-0.631351881133487,4.80427090515079,1.45521074955186,0.227693680524521,0.904959989919594
"ENSMUSG00000024026","ENSMUSG00000024026",12101,0.328985183758718,6.81653392309419,1.45513382489808,0.227705969955118,0.904959989919594
"ENSMUSG00000033014","ENSMUSG00000033014",9805,-0.552365696961074,5.06798892566316,1.4541527333968,0.227862778443752,0.904959989919594
"ENSMUSG00000029171","ENSMUSG00000029171",2590,1.24723929539611,3.48652628662982,1.45396944786602,0.227892087481976,0.904959989919594
"ENSMUSG00000036093","ENSMUSG00000036093",5409,-0.585480029033818,5.01181496553995,1.45286652146912,0.228068551290238,0.904959989919594
"ENSMUSG00000031370","ENSMUSG00000031370",7194,-0.526621570338953,5.355195438302,1.45167712187794,0.228259034675359,0.904959989919594
"ENSMUSG00000020530","ENSMUSG00000020530",4726,-0.381511352416259,6.24166275454907,1.45130675512843,0.228318388303906,0.904959989919594
"ENSMUSG00000025909","ENSMUSG00000025909",10908,-0.793677308887526,4.12053767108364,1.45058563332322,0.228434005940107,0.904959989919594
"ENSMUSG00000025041","ENSMUSG00000025041",11037,-0.362718073566263,6.44021869013673,1.45042942460453,0.228459060203265,0.904959989919594
"ENSMUSG00000006395","ENSMUSG00000006395",2209,-0.793770637293045,4.12063259738676,1.44892423137153,0.22870064713605,0.904959989919594
"ENSMUSG00000036282","ENSMUSG00000036282",6970,-0.793770637293045,4.12063259738676,1.44892423137153,0.22870064713605,0.904959989919594
"ENSMUSG00000022105","ENSMUSG00000022105",6015,-0.793770637293045,4.12063259738676,1.44892423137153,0.22870064713605,0.904959989919594
"ENSMUSG00000035762","ENSMUSG00000035762",6262,-0.793770637293045,4.12063259738676,1.44892423137153,0.22870064713605,0.904959989919594
"ENSMUSG00000091803","ENSMUSG00000091803",3751,-0.793770637293045,4.12063259738676,1.44892423137153,0.22870064713605,0.904959989919594
"ENSMUSG00000009905","ENSMUSG00000009905",8147,-0.584892204069678,5.01256588521946,1.44860539765702,0.228751860119794,0.904959989919594
"ENSMUSG00000045435","ENSMUSG00000045435",3176,-1.0411156359798,3.70709465972023,1.44808743682439,0.228835087521719,0.904959989919594
"ENSMUSG00000092536","ENSMUSG00000092536",2656,-1.0411156359798,3.70709465972023,1.44808743682439,0.228835087521719,0.904959989919594
"ENSMUSG00000040596","ENSMUSG00000040596",9586,0.453933712977208,5.58287386360122,1.44756109519034,0.228919698910728,0.904959989919594
"ENSMUSG00000022280","ENSMUSG00000022280",4434,-0.736767537212799,4.35770614148899,1.44733518554444,0.228956026281383,0.904959989919594
"ENSMUSG00000037649","ENSMUSG00000037649",3448,0.623488218547411,4.80857807321899,1.4467054286356,0.229057330897016,0.904959989919594
"ENSMUSG00000063873","ENSMUSG00000063873",4564,0.322274495095981,7.33592992257185,1.4462752612566,0.229126559949132,0.904959989919594
"ENSMUSG00000041319","ENSMUSG00000041319",2026,1.22190367188138,3.48364046586122,1.4459866827523,0.22917301649125,0.904959989919594
"ENSMUSG00000035245","ENSMUSG00000035245",4900,-0.694197715983544,4.56258157420302,1.44592306375584,0.229183259661689,0.904959989919594
"ENSMUSG00000039159","ENSMUSG00000039159",4780,0.337035841433378,6.67417802227404,1.44510048775531,0.229315750668713,0.904959989919594
"ENSMUSG00000053070","ENSMUSG00000053070",1592,-1.04550017959158,3.70566202716496,1.44488417587708,0.229350606991254,0.904959989919594
"ENSMUSG00000041328","ENSMUSG00000041328",7827,-0.592626979771585,4.86707971115867,1.44341469403171,0.229587567075452,0.904959989919594
"ENSMUSG00000004508","ENSMUSG00000004508",6168,-0.592626979771585,4.86707971115867,1.44341469403171,0.229587567075452,0.904959989919594
"ENSMUSG00000057177","ENSMUSG00000057177",2900,0.287751326750672,7.96288049800155,1.44264757910758,0.229711384688386,0.904959989919594
"ENSMUSG00000026856","ENSMUSG00000026856",3233,0.596088496082033,4.87126381063099,1.4424224075229,0.229747744194768,0.904959989919594
"ENSMUSG00000046743","ENSMUSG00000046743",17165,-0.79310319223729,4.12108829334662,1.44165588825619,0.229871569613094,0.904959989919594
"ENSMUSG00000027177","ENSMUSG00000027177",7987,-0.554025413025765,5.06708755342759,1.44162092018657,0.229877220358629,0.904959989919594
"ENSMUSG00000028478","ENSMUSG00000028478",1800,0.300544018679556,7.96268208672797,1.44161426620216,0.229878295643474,0.904959989919594
"ENSMUSG00000034892","ENSMUSG00000034892",693,0.274513977465951,9.24428219977154,1.44061292339725,0.230040181876028,0.904959989919594
"ENSMUSG00000022054","ENSMUSG00000022054",5782,-0.398470366801914,7.74456388041134,1.43914589473563,0.230277603242614,0.904959989919594
"ENSMUSG00000037104","ENSMUSG00000037104",6416,0.397948344857731,6.35732052638265,1.4389674021526,0.230306510315326,0.904959989919594
"ENSMUSG00000032737","ENSMUSG00000032737",6399,0.499876220927148,5.42288901576215,1.43861159929265,0.230364146032595,0.904959989919594
"ENSMUSG00000044894","ENSMUSG00000044894",1831,0.336669359766174,7.40315617908672,1.43753575906423,0.230538524784562,0.904959989919594
"ENSMUSG00000031990","ENSMUSG00000031990",3200,0.575307090003792,5.06956008502365,1.43728771325944,0.230578752129293,0.904959989919594
"ENSMUSG00000022090","ENSMUSG00000022090",4486,0.65250290395322,4.56371932049208,1.43725764744896,0.230583628689596,0.904959989919594
"ENSMUSG00000043419","ENSMUSG00000043419",2081,-0.32948246674891,6.78866241631238,1.43698256069695,0.230628252489013,0.904959989919594
"ENSMUSG00000022139","ENSMUSG00000022139",11993,0.38544214414514,6.10997970853002,1.43668358543911,0.23067676322023,0.904959989919594
"ENSMUSG00000018209","ENSMUSG00000018209",5860,-0.59099916984717,4.86800714594934,1.43628322556934,0.230741743547316,0.904959989919594
"ENSMUSG00000026411","ENSMUSG00000026411",2726,0.353189788860265,6.49751907802948,1.43550833584703,0.230867574565334,0.904959989919594
"ENSMUSG00000026113","ENSMUSG00000026113",10387,-0.348853878223606,6.54970393117161,1.43522468962989,0.230913655340937,0.904959989919594
"ENSMUSG00000020778","ENSMUSG00000020778",2728,0.692240583665116,4.67488705068688,1.43470660457599,0.230997851358661,0.904959989919594
"ENSMUSG00000019986","ENSMUSG00000019986",7040,-0.31244752750938,7.32432415038824,1.43468797792168,0.231000879138012,0.904959989919594
"ENSMUSG00000052613","ENSMUSG00000052613",23773,-1.05266401375547,3.70462363364865,1.43433321018326,0.231058556088461,0.904959989919594
"ENSMUSG00000078592","ENSMUSG00000078592",1002,0.836502243721168,4.07150290502849,1.43413232446279,0.231091223116474,0.904959989919594
"ENSMUSG00000010362","ENSMUSG00000010362",1575,0.836502243721168,4.07150290502849,1.43413232446279,0.231091223116474,0.904959989919594
"ENSMUSG00000023990","ENSMUSG00000023990",5669,0.836502243721168,4.07150290502849,1.43413232446279,0.231091223116474,0.904959989919594
"ENSMUSG00000052374","ENSMUSG00000052374",3795,-0.812164564513488,4.40279992123728,1.43409331570754,0.231097567170272,0.904959989919594
"ENSMUSG00000022664","ENSMUSG00000022664",8105,-0.592550010124524,4.86699297887317,1.4331202741266,0.23125588240026,0.904959989919594
"ENSMUSG00000064264","ENSMUSG00000064264",1308,-0.481412288886531,5.54341801326133,1.4329366832779,0.231285767554728,0.904959989919594
"ENSMUSG00000021338","ENSMUSG00000021338",8977,0.836261312486119,4.07159847226849,1.43216401073096,0.231411595254025,0.904959989919594
"ENSMUSG00000096929","ENSMUSG00000096929",9354,0.699508918334491,4.92702506093192,1.43175453843941,0.231478310216909,0.904959989919594
"ENSMUSG00000036202","ENSMUSG00000036202",10504,1.29272253368906,3.22110044057653,1.4312622592624,0.231558547550226,0.904959989919594
"ENSMUSG00000057098","ENSMUSG00000057098",9756,1.29272253368906,3.22110044057653,1.4312622592624,0.231558547550226,0.904959989919594
"ENSMUSG00000004567","ENSMUSG00000004567",7555,-0.330898393093979,6.7882775993406,1.43103696058033,0.231595280517382,0.904959989919594
"ENSMUSG00000039202","ENSMUSG00000039202",10573,-0.391574969984709,6.4984063663635,1.43073556576113,0.231644431283186,0.904959989919594
"ENSMUSG00000037622","ENSMUSG00000037622",4800,0.319482660897108,6.94495558755477,1.43068688126788,0.23165237181761,0.904959989919594
"ENSMUSG00000006728","ENSMUSG00000006728",3249,0.405681209965997,5.90134296653648,1.42929032999628,0.231880291911814,0.904959989919594
"ENSMUSG00000078591","ENSMUSG00000078591",3189,0.41808505272562,6.6168490223719,1.42793701220224,0.232101414430271,0.904959989919594
"ENSMUSG00000037062","ENSMUSG00000037062",7467,0.421226528738152,5.97494143539908,1.42735022506106,0.232197370374412,0.904959989919594
"ENSMUSG00000052516","ENSMUSG00000052516",16983,-0.553006394422913,5.06741208835952,1.4266017656036,0.232319833720646,0.904959989919594
"ENSMUSG00000026526","ENSMUSG00000026526",3392,0.349891360924157,6.62124491521278,1.42647500028256,0.232340582852097,0.904959989919594
"ENSMUSG00000040472","ENSMUSG00000040472",3768,-0.370663809817479,6.26749737749227,1.42602402902582,0.232414416619654,0.904959989919594
"ENSMUSG00000067851","ENSMUSG00000067851",11318,-0.458988088871801,5.78748152864323,1.42567250653866,0.232471988114601,0.904959989919594
"ENSMUSG00000025903","ENSMUSG00000025903",7145,-1.08347089305422,3.48332729325825,1.42541737904008,0.23251378305689,0.904959989919594
"ENSMUSG00000000340","ENSMUSG00000000340",3348,-1.08347089305422,3.48332729325825,1.42541737904008,0.23251378305689,0.904959989919594
"ENSMUSG00000083899","ENSMUSG00000083899",2255,-1.08347089305422,3.48332729325825,1.42541737904008,0.23251378305689,0.904959989919594
"ENSMUSG00000022208","ENSMUSG00000022208",7064,0.318679724811,9.01137604816742,1.42529338017059,0.232534099806308,0.904959989919594
"ENSMUSG00000034647","ENSMUSG00000034647",13748,-0.579688808013498,5.14458245455569,1.42487713497536,0.232602315695859,0.904959989919594
"ENSMUSG00000030060","ENSMUSG00000030060",2445,0.626404949414621,4.80942719362603,1.42485271611928,0.232606318303737,0.904959989919594
"ENSMUSG00000000902","ENSMUSG00000000902",7930,0.384801478962085,6.34990881988189,1.42477548989321,0.232618977359822,0.904959989919594
"ENSMUSG00000040270","ENSMUSG00000040270",9940,-1.0835178579751,3.4834271788076,1.42348388736741,0.232830822437795,0.904959989919594
"ENSMUSG00000029669","ENSMUSG00000029669",3311,-1.0835178579751,3.4834271788076,1.42348388736741,0.232830822437795,0.904959989919594
"ENSMUSG00000015980","ENSMUSG00000015980",3637,-1.0835178579751,3.4834271788076,1.42348388736741,0.232830822437795,0.904959989919594
"ENSMUSG00000022120","ENSMUSG00000022120",4435,-1.0835178579751,3.4834271788076,1.42348388736741,0.232830822437795,0.904959989919594
"ENSMUSG00000036264","ENSMUSG00000036264",4380,-1.0835178579751,3.4834271788076,1.42348388736741,0.232830822437795,0.904959989919594
"ENSMUSG00000049686","ENSMUSG00000049686",2295,0.873257964272012,4.22456985218824,1.42271339414145,0.232957307563215,0.904959989919594
"ENSMUSG00000031740","ENSMUSG00000031740",3371,1.02848581656696,3.63610634110736,1.42219052974735,0.23304318890394,0.904959989919594
"ENSMUSG00000033307","ENSMUSG00000033307",745,0.345911819533051,7.65534856629383,1.42217289092316,0.233046086776738,0.904959989919594
"ENSMUSG00000096780","ENSMUSG00000096780",4187,-0.602959265613606,5.21662389959554,1.42136284795948,0.233179215207703,0.904959989919594
"ENSMUSG00000026017","ENSMUSG00000026017",14557,-1.08324992343295,3.48390397134555,1.42049228442957,0.233322392477995,0.904959989919594
"ENSMUSG00000096221","ENSMUSG00000096221",2183,-1.08324992343295,3.48390397134555,1.42049228442957,0.233322392477995,0.904959989919594
"ENSMUSG00000019906","ENSMUSG00000019906",3311,-1.08324992343295,3.48390397134555,1.42049228442957,0.233322392477995,0.904959989919594
"ENSMUSG00000111348","ENSMUSG00000111348",1377,1.29769556858863,3.22285677279271,1.41979439987982,0.233437246804256,0.904959989919594
"ENSMUSG00000086889","ENSMUSG00000086889",498,1.29769556858863,3.22285677279271,1.41979439987982,0.233437246804256,0.904959989919594
"ENSMUSG00000046191","ENSMUSG00000046191",3559,1.29769556858863,3.22285677279271,1.41979439987982,0.233437246804256,0.904959989919594
"ENSMUSG00000034664","ENSMUSG00000034664",5454,-1.08327689282926,3.48400388968872,1.41888007452548,0.233587825274256,0.904959989919594
"ENSMUSG00000074264","ENSMUSG00000074264",3446,0.56851520696479,4.93025576220927,1.41855050125353,0.233642130836764,0.904959989919594
"ENSMUSG00000020167","ENSMUSG00000020167",4039,0.455130577777011,5.99295142379104,1.4176872929665,0.233784438652259,0.904959989919594
"ENSMUSG00000029404","ENSMUSG00000029404",1442,0.372851023206904,6.41714090265931,1.41724669579702,0.233857115527676,0.904959989919594
"ENSMUSG00000021902","ENSMUSG00000021902",5284,-1.05144745085481,3.70558522099613,1.4171535411789,0.23387248495799,0.904959989919594
"ENSMUSG00000037503","ENSMUSG00000037503",5219,-0.28264096696625,8.11077965940214,1.41656690114783,0.23396930181397,0.904959989919594
"ENSMUSG00000030682","ENSMUSG00000030682",2592,0.314975607390113,7.44877118642178,1.41621978295722,0.234026611706841,0.904959989919594
"ENSMUSG00000098923","ENSMUSG00000098923",2824,0.798421210191024,4.31636293191614,1.41550301946347,0.234145004477623,0.904959989919594
"ENSMUSG00000033720","ENSMUSG00000033720",9635,0.288507393213923,7.84934626623653,1.41545937624857,0.234152215667171,0.904959989919594
"ENSMUSG00000033618","ENSMUSG00000033618",8714,0.652419360727993,4.5638098731791,1.41522324141577,0.234191236997462,0.904959989919594
"ENSMUSG00000051346","ENSMUSG00000051346",1583,1.0602258732364,3.84130334676162,1.41511671578487,0.234208842953829,0.904959989919594
"ENSMUSG00000034858","ENSMUSG00000034858",6637,-0.523768572343909,5.24337626428679,1.41470513735144,0.234276881358903,0.904959989919594
"ENSMUSG00000040363","ENSMUSG00000040363",8666,-0.619560091846423,4.95472272152873,1.41425305919176,0.234351642357741,0.904959989919594
"ENSMUSG00000042439","ENSMUSG00000042439",8970,-0.52402718842065,5.46061539623208,1.41423578092681,0.234354500268637,0.904959989919594
"ENSMUSG00000013701","ENSMUSG00000013701",1786,0.479103502404666,5.50750970015405,1.41418947737093,0.234362159314738,0.904959989919594
"ENSMUSG00000038387","ENSMUSG00000038387",1121,0.760547965345777,4.1738217242332,1.41395473556951,0.234400992486673,0.904959989919594
"ENSMUSG00000017307","ENSMUSG00000017307",1997,-0.89587938963263,4.01307196524636,1.41272979827288,0.234603759312794,0.905248144852213
"ENSMUSG00000073557","ENSMUSG00000073557",14983,-0.329216601188737,6.91024590925055,1.41260235348057,0.234624867739324,0.905248144852213
"ENSMUSG00000032666","ENSMUSG00000032666",11788,0.385481305755323,6.11071708203101,1.41221181994608,0.234689565336945,0.905248144852213
"ENSMUSG00000037579","ENSMUSG00000037579",5756,-0.288661335936484,7.86457983059624,1.41190400839142,0.234740574036456,0.905248144852213
"ENSMUSG00000047205","ENSMUSG00000047205",4632,0.651948389737123,4.56310140607613,1.41130509390182,0.234839861023947,0.905375565758611
"ENSMUSG00000079657","ENSMUSG00000079657",2852,0.354434880765129,6.49818033239032,1.40984806735483,0.23508161655614,0.905989283352126
"ENSMUSG00000020312","ENSMUSG00000020312",5426,-0.355690087827345,6.46159688972278,1.40954686934182,0.235131630061461,0.905989283352126
"ENSMUSG00000025795","ENSMUSG00000025795",3826,0.674216829569048,4.8364630783996,1.40894183864809,0.235232133473159,0.906121073330795
"ENSMUSG00000035954","ENSMUSG00000035954",22923,-0.437452081191719,5.65290441913637,1.40712254701288,0.235534654697475,0.906987485912468
"ENSMUSG00000027669","ENSMUSG00000027669",12692,-0.808099143857028,4.26843266132908,1.40679131831733,0.235589783784976,0.906987485912468
"ENSMUSG00000047414","ENSMUSG00000047414",7721,-0.593766006669733,4.86657277265632,1.40499400449468,0.235889197881537,0.907795337233779
"ENSMUSG00000033964","ENSMUSG00000033964",8400,-0.889710361435749,3.83690053900211,1.40422806321556,0.236016935879027,0.907795337233779
"ENSMUSG00000038070","ENSMUSG00000038070",7102,-0.889710361435749,3.83690053900211,1.40422806321556,0.236016935879027,0.907795337233779
"ENSMUSG00000020962","ENSMUSG00000020962",6241,-0.625477880897437,4.80587871656215,1.4039381177382,0.236065312689606,0.907795337233779
"ENSMUSG00000033579","ENSMUSG00000033579",3008,0.536306270282277,5.17235572716222,1.40288607599717,0.236240944583435,0.908215186954095
"ENSMUSG00000056310","ENSMUSG00000056310",7388,-0.642072390403595,4.89952354602726,1.40191781204143,0.236402730190345,0.908581584227067
"ENSMUSG00000059796","ENSMUSG00000059796",4334,0.272334767211026,8.33432270842516,1.39996894832484,0.236728769768428,0.909329683481104
"ENSMUSG00000056201","ENSMUSG00000056201",2844,0.28933832228538,10.1166161434961,1.39975951943718,0.236763839063627,0.909329683481104
"ENSMUSG00000005871","ENSMUSG00000005871",16116,-0.338640809024341,6.82573660909637,1.39956163318646,0.236796981306011,0.909329683481104
"ENSMUSG00000020737","ENSMUSG00000020737",2149,0.326632996671984,6.91733517058232,1.39876284484255,0.236930820569622,0.909350191102791
"ENSMUSG00000027665","ENSMUSG00000027665",9088,-0.600601499327886,5.3313367777901,1.39852843390726,0.236970114189998,0.909350191102791
"ENSMUSG00000031023","ENSMUSG00000031023",1305,1.03720193221843,3.63839357881798,1.39833866580424,0.237001930248638,0.909350191102791
"ENSMUSG00000068479","ENSMUSG00000068479",4198,-0.889283185823099,3.83746390110644,1.39712596765336,0.237205370595737,0.909496985682711
"ENSMUSG00000034684","ENSMUSG00000034684",5197,-0.739748562275839,4.35653693878771,1.39697118892523,0.237231351265445,0.909496985682711
"ENSMUSG00000057914","ENSMUSG00000057914",13228,-0.546994738889008,5.19536681703124,1.3965262084596,0.237306063504427,0.909496985682711
"ENSMUSG00000027506","ENSMUSG00000027506",7487,-0.451540832168217,5.61684194407597,1.3963194271454,0.237340791804655,0.909496985682711
"ENSMUSG00000020263","ENSMUSG00000020263",5949,-0.374450324518514,6.78354222932682,1.39612813829352,0.237372923679683,0.909496985682711
"ENSMUSG00000031256","ENSMUSG00000031256",9180,-0.552309944473547,5.31008493428587,1.39539129020932,0.237496745542591,0.909716373691311
"ENSMUSG00000020733","ENSMUSG00000020733",1925,0.374096615154147,6.16173058684327,1.39480322746728,0.237595621334162,0.909840111172314
"ENSMUSG00000032724","ENSMUSG00000032724",6032,-0.79267925461086,4.12099334492144,1.39422265559862,0.237693286602608,0.909959145097437
"ENSMUSG00000021820","ENSMUSG00000021820",6401,-0.293550118303274,7.81398521250929,1.39367712497556,0.237785101520876,0.910031225695415
