"","GeneID","Length","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000027864","ENSMUSG00000027864",10464,1.25876118731643,3.03451292348609,1.82044162318027,0.177260718130337,0.556369931421992
"ENSMUSG00000070544","ENSMUSG00000070544",10426,0.981831003541977,4.1392639013628,1.81773752024092,0.177582822088645,0.557181215704143
"ENSMUSG00000028140","ENSMUSG00000028140",2703,1.42805959610044,2.78547620889426,1.81508080200179,0.177899939859275,0.557377378657487
"ENSMUSG00000036898","ENSMUSG00000036898",8782,1.42805959610044,2.78547620889426,1.81508080200179,0.177899939859275,0.557377378657487
"ENSMUSG00000031734","ENSMUSG00000031734",2762,1.42805959610044,2.78547620889426,1.81508080200179,0.177899939859275,0.557377378657487
"ENSMUSG00000024236","ENSMUSG00000024236",10701,1.42805959610044,2.78547620889426,1.81508080200179,0.177899939859275,0.557377378657487
"ENSMUSG00000083563","ENSMUSG00000083563",1545,-0.964407264204236,5.62230642682072,1.81216002762674,0.178249331350896,0.558130955645175
"ENSMUSG00000005481","ENSMUSG00000005481",5155,1.0774172548293,3.62211154838017,1.81149933145235,0.178328475600029,0.558130955645175
"ENSMUSG00000026782","ENSMUSG00000026782",8543,1.01845694783564,5.97249865812803,1.81147269105414,0.178331667682448,0.558130955645175
"ENSMUSG00000086503","ENSMUSG00000086503",17946,-0.939951598628549,4.8744413795793,1.80898011853134,0.178630622693155,0.558247340303011
"ENSMUSG00000064748","ENSMUSG00000064748",119,-1.11487217541912,4.15975547308741,1.80675740055402,0.178897700211588,0.558247340303011
"ENSMUSG00000102189","ENSMUSG00000102189",3031,1.04095101441818,6.14617491829823,1.80589472254528,0.179001482205118,0.558247340303011
"ENSMUSG00000026924","ENSMUSG00000026924",9189,1.2105556399684,3.27258559492956,1.8058591308081,0.179005765460655,0.558247340303011
"ENSMUSG00000031902","ENSMUSG00000031902",11726,1.39234727292843,2.75592357315012,1.80582831712572,0.179009473801146,0.558247340303011
"ENSMUSG00000038805","ENSMUSG00000038805",5446,1.39234727292843,2.75592357315012,1.80582831712572,0.179009473801146,0.558247340303011
"ENSMUSG00000027357","ENSMUSG00000027357",2082,-1.3442950127714,2.57136762003316,1.80309051274338,0.179339315561973,0.558247340303011
"ENSMUSG00000082319","ENSMUSG00000082319",2347,-1.3442950127714,2.57136762003316,1.80309051274338,0.179339315561973,0.558247340303011
"ENSMUSG00000036712","ENSMUSG00000036712",12576,-1.3442950127714,2.57136762003316,1.80309051274338,0.179339315561973,0.558247340303011
"ENSMUSG00000083558","ENSMUSG00000083558",226,-0.988456161130529,7.34774744358114,1.80283452787098,0.179370191679236,0.558247340303011
"ENSMUSG00000032666","ENSMUSG00000032666",11788,-1.3446565907327,2.57175475649596,1.80268215785778,0.179388573004243,0.558247340303011
"ENSMUSG00000052962","ENSMUSG00000052962",4171,-1.3446565907327,2.57175475649596,1.80268215785778,0.179388573004243,0.558247340303011
"ENSMUSG00000026499","ENSMUSG00000026499",6780,1.39128310774938,2.75665136572309,1.80215170074239,0.179452582271666,0.558247340303011
"ENSMUSG00000000149","ENSMUSG00000000149",3416,1.39128310774938,2.75665136572309,1.80215170074239,0.179452582271666,0.558247340303011
"ENSMUSG00000031622","ENSMUSG00000031622",7354,1.39128310774938,2.75665136572309,1.80215170074239,0.179452582271666,0.558247340303011
"ENSMUSG00000034673","ENSMUSG00000034673",3640,1.39128310774938,2.75665136572309,1.80215170074239,0.179452582271666,0.558247340303011
"ENSMUSG00000025199","ENSMUSG00000025199",5087,1.39128310774938,2.75665136572309,1.80215170074239,0.179452582271666,0.558247340303011
"ENSMUSG00000027255","ENSMUSG00000027255",4129,-1.3320582431642,2.59240914051729,1.79955532691741,0.17976626298355,0.558427898154786
"ENSMUSG00000050556","ENSMUSG00000050556",11488,-1.3320582431642,2.59240914051729,1.79955532691741,0.17976626298355,0.558427898154786
"ENSMUSG00000025730","ENSMUSG00000025730",3094,-1.3320582431642,2.59240914051729,1.79955532691741,0.17976626298355,0.558427898154786
"ENSMUSG00000050192","ENSMUSG00000050192",5027,-1.332210720803,2.59279761690495,1.79850581334757,0.179893239773284,0.558427898154786
"ENSMUSG00000034818","ENSMUSG00000034818",6709,-1.332210720803,2.59279761690495,1.79850581334757,0.179893239773284,0.558427898154786
"ENSMUSG00000024960","ENSMUSG00000024960",6960,-1.332210720803,2.59279761690495,1.79850581334757,0.179893239773284,0.558427898154786
"ENSMUSG00000045896","ENSMUSG00000045896",6335,1.44820200573326,2.79471395871913,1.79771832881082,0.179988582738711,0.558525874926608
"ENSMUSG00000029250","ENSMUSG00000029250",4667,1.10275997430081,3.43786413676623,1.79498303456038,0.18032020682435,0.559320939594277
"ENSMUSG00000002028","ENSMUSG00000002028",16670,1.03608743935924,3.76318490481939,1.79455191222626,0.180372540072426,0.559320939594277
"ENSMUSG00000024966","ENSMUSG00000024966",2108,1.15503374370524,3.24315591839243,1.79280579329837,0.180584678414304,0.559780541194357
"ENSMUSG00000019820","ENSMUSG00000019820",17108,0.972984958180221,4.13402241338714,1.78567338529948,0.181454207788021,0.562276892285809
"ENSMUSG00000064514","ENSMUSG00000064514",71,1.05136691805588,4.5939584648649,1.78393914418248,0.181666365239238,0.562735182313408
"ENSMUSG00000106169","ENSMUSG00000106169",62,-1.11514782273993,3.26966656865916,1.78052218875177,0.182085217741035,0.563833186618898
"ENSMUSG00000051319","ENSMUSG00000051319",800,1.45177392926762,2.79434822783973,1.77573001865629,0.182674530920126,0.565458065488705
"ENSMUSG00000025487","ENSMUSG00000025487",3377,1.30602247568896,3.05300992621487,1.77423204419903,0.182859196270032,0.565780517445469
"ENSMUSG00000076052","ENSMUSG00000076052",90,-0.949517151676892,14.9101859681073,1.77283299311785,0.183031862097174,0.565780517445469
"ENSMUSG00000022774","ENSMUSG00000022774",2305,1.24854204578661,3.02480899139769,1.77252604023136,0.183069770388495,0.565780517445469
"ENSMUSG00000076459","ENSMUSG00000076459",81,0.946734472337446,10.9388318556115,1.77243427765325,0.183081104717252,0.565780517445469
"ENSMUSG00000020149","ENSMUSG00000020149",3799,1.15505891886804,3.24283185994327,1.77226718604538,0.183101745625267,0.565780517445469
"ENSMUSG00000009995","ENSMUSG00000009995",5364,-1.33757598260193,2.58149995593339,1.76940414653487,0.18345583778626,0.566010425314406
"ENSMUSG00000029648","ENSMUSG00000029648",13504,-1.33757598260193,2.58149995593339,1.76940414653487,0.18345583778626,0.566010425314406
"ENSMUSG00000015501","ENSMUSG00000015501",13720,-1.33757598260193,2.58149995593339,1.76940414653487,0.18345583778626,0.566010425314406
"ENSMUSG00000028967","ENSMUSG00000028967",3582,-1.3385575289651,2.58266340375319,1.76800961844194,0.183628596359282,0.566010425314406
"ENSMUSG00000061666","ENSMUSG00000061666",2336,-1.3385575289651,2.58266340375319,1.76800961844194,0.183628596359282,0.566010425314406
"ENSMUSG00000021611","ENSMUSG00000021611",5730,-1.3385575289651,2.58266340375319,1.76800961844194,0.183628596359282,0.566010425314406
"ENSMUSG00000025094","ENSMUSG00000025094",5225,-1.3385575289651,2.58266340375319,1.76800961844194,0.183628596359282,0.566010425314406
"ENSMUSG00000001016","ENSMUSG00000001016",8580,1.15361966126528,3.24347999687723,1.76686603333196,0.183770408122221,0.566248227982509
"ENSMUSG00000020962","ENSMUSG00000020962",6241,1.03294951687252,3.59455722351499,1.76399520469598,0.184126969037194,0.56714733304914
"ENSMUSG00000027189","ENSMUSG00000027189",5645,1.05781547976216,3.77489707444877,1.7604914527836,0.184563228009086,0.568291205230509
"ENSMUSG00000050989","ENSMUSG00000050989",3619,1.38006462710838,2.74667636103305,1.75083573568889,0.185771703241518,0.57040771573842
"ENSMUSG00000029062","ENSMUSG00000029062",3752,1.38006462710838,2.74667636103305,1.75083573568889,0.185771703241518,0.57040771573842
"ENSMUSG00000075327","ENSMUSG00000075327",7374,1.38006462710838,2.74667636103305,1.75083573568889,0.185771703241518,0.57040771573842
"ENSMUSG00000020064","ENSMUSG00000020064",8729,1.38006462710838,2.74667636103305,1.75083573568889,0.185771703241518,0.57040771573842
"ENSMUSG00000046311","ENSMUSG00000046311",6060,1.38006462710838,2.74667636103305,1.75083573568889,0.185771703241518,0.57040771573842
"ENSMUSG00000038485","ENSMUSG00000038485",7381,1.38006462710838,2.74667636103305,1.75083573568889,0.185771703241518,0.57040771573842
"ENSMUSG00000042426","ENSMUSG00000042426",6011,1.38006462710838,2.74667636103305,1.75083573568889,0.185771703241518,0.57040771573842
"ENSMUSG00000024764","ENSMUSG00000024764",9028,1.38006462710838,2.74667636103305,1.75083573568889,0.185771703241518,0.57040771573842
"ENSMUSG00000021302","ENSMUSG00000021302",4721,1.47079838388454,2.79321380230015,1.75030200603293,0.185838770507596,0.570413639444451
"ENSMUSG00000026977","ENSMUSG00000026977",10391,1.04476709778237,3.60109183347955,1.7467657772589,0.186283836343885,0.571471682925118
"ENSMUSG00000006586","ENSMUSG00000006586",7959,-0.962947518680937,3.88628275848165,1.74652650923878,0.186313995061232,0.571471682925118
"ENSMUSG00000097767","ENSMUSG00000097767",9293,0.962731741635916,4.12926520686073,1.74295696658703,0.186764595273723,0.572653207567223
"ENSMUSG00000063919","ENSMUSG00000063919",8678,1.23590189589058,3.01647088653555,1.74085091516733,0.187031046279255,0.572868440807078
"ENSMUSG00000014426","ENSMUSG00000014426",10181,1.23590189589058,3.01647088653555,1.74085091516733,0.187031046279255,0.572868440807078
"ENSMUSG00000052920","ENSMUSG00000052920",11036,1.23590189589058,3.01647088653555,1.74085091516733,0.187031046279255,0.572868440807078
"ENSMUSG00000016382","ENSMUSG00000016382",4238,1.09452756264327,3.4424194762934,1.73744116479892,0.187463374938201,0.57384775185743
"ENSMUSG00000012114","ENSMUSG00000012114",11642,-1.35093540380536,2.57214194111695,1.73646421007897,0.187587459010083,0.57384775185743
"ENSMUSG00000052296","ENSMUSG00000052296",4887,-1.34937015748794,2.57098053173975,1.73626404414637,0.187612894092477,0.57384775185743
"ENSMUSG00000021338","ENSMUSG00000021338",8977,-1.34937015748794,2.57098053173975,1.73626404414637,0.187612894092477,0.57384775185743
"ENSMUSG00000002718","ENSMUSG00000002718",5273,1.02253456550819,3.58771695338309,1.73077992865593,0.188311324104691,0.575782913821501
"ENSMUSG00000023781","ENSMUSG00000023781",1809,1.01478236290439,5.31690452132369,1.72907456753359,0.188529126984011,0.576247666666313
"ENSMUSG00000095562","ENSMUSG00000095562",1577,1.10877945175716,3.44978475552585,1.72729908025227,0.188756197805438,0.576310988220013
"ENSMUSG00000026020","ENSMUSG00000026020",10758,1.02121097781799,3.58830860430334,1.72501793774433,0.189048405510485,0.576310988220013
"ENSMUSG00000027508","ENSMUSG00000027508",9580,-1.32893896383097,2.59202071120387,1.72417227668625,0.189156866050931,0.576310988220013
"ENSMUSG00000027750","ENSMUSG00000027750",8702,-1.32893896383097,2.59202071120387,1.72417227668625,0.189156866050931,0.576310988220013
"ENSMUSG00000028389","ENSMUSG00000028389",4086,-1.32893896383097,2.59202071120387,1.72417227668625,0.189156866050931,0.576310988220013
"ENSMUSG00000029634","ENSMUSG00000029634",4022,-1.32893896383097,2.59202071120387,1.72417227668625,0.189156866050931,0.576310988220013
"ENSMUSG00000032512","ENSMUSG00000032512",8927,-1.32893896383097,2.59202071120387,1.72417227668625,0.189156866050931,0.576310988220013
"ENSMUSG00000022620","ENSMUSG00000022620",3680,-1.32893896383097,2.59202071120387,1.72417227668625,0.189156866050931,0.576310988220013
"ENSMUSG00000035277","ENSMUSG00000035277",4391,-1.32984504830913,2.59318614035946,1.72223665539604,0.189405392725499,0.576310988220013
"ENSMUSG00000063362","ENSMUSG00000063362",4960,-1.32984504830913,2.59318614035946,1.72223665539604,0.189405392725499,0.576310988220013
"ENSMUSG00000022176","ENSMUSG00000022176",2251,-1.32984504830913,2.59318614035946,1.72223665539604,0.189405392725499,0.576310988220013
"ENSMUSG00000049556","ENSMUSG00000049556",4715,-1.32984504830913,2.59318614035946,1.72223665539604,0.189405392725499,0.576310988220013
"ENSMUSG00000040327","ENSMUSG00000040327",12198,-1.32984504830913,2.59318614035946,1.72223665539604,0.189405392725499,0.576310988220013
"ENSMUSG00000033983","ENSMUSG00000033983",3520,-0.963827321188526,3.74820991423903,1.71878297456213,0.189849778247328,0.577462489792237
"ENSMUSG00000074698","ENSMUSG00000074698",7089,1.37879793738249,2.74631298664383,1.71716690362885,0.190058135485591,0.577895518210875
"ENSMUSG00000019877","ENSMUSG00000019877",5150,-0.962282345231934,3.74733691456643,1.71543014199448,0.190282350361334,0.578376446412427
"ENSMUSG00000037685","ENSMUSG00000037685",14278,-1.02538391165614,3.48439306421474,1.71394673217368,0.190474101863398,0.578714433398929
"ENSMUSG00000005973","ENSMUSG00000005973",3196,1.37748118476281,2.74703977526109,1.71303703967893,0.190591803805243,0.578714433398929
"ENSMUSG00000028959","ENSMUSG00000028959",4372,1.37748118476281,2.74703977526109,1.71303703967893,0.190591803805243,0.578714433398929
"ENSMUSG00000021270","ENSMUSG00000021270",3931,1.08984921946375,3.43057465029666,1.70628585811669,0.191467971399881,0.581173319081027
"ENSMUSG00000053536","ENSMUSG00000053536",4233,-0.932188947263367,8.12193920797683,1.70261370272365,0.19194651624252,0.582263821544469
"ENSMUSG00000069917","ENSMUSG00000069917",667,0.975245335821289,4.01127526197501,1.70250285339542,0.191960983503156,0.582263821544469
"ENSMUSG00000040118","ENSMUSG00000040118",12416,-0.94888604629356,3.89239083403122,1.70199935939451,0.192026711958482,0.582263821544469
"ENSMUSG00000065415","ENSMUSG00000065415",108,-0.918823815598982,6.94112979996696,1.69949864995766,0.192353555812628,0.583052990048869
"ENSMUSG00000094265","ENSMUSG00000094265",119,-1.24727203665446,3.01742401666806,1.69688052139943,0.192696442689422,0.583140789970965
"ENSMUSG00000082575","ENSMUSG00000082575",1345,-1.21635201546719,2.75019764107526,1.69673533120426,0.192715478608653,0.583140789970965
"ENSMUSG00000004040","ENSMUSG00000004040",9527,-1.21635201546719,2.75019764107526,1.69673533120426,0.192715478608653,0.583140789970965
"ENSMUSG00000056553","ENSMUSG00000056553",8602,-1.21635201546719,2.75019764107526,1.69673533120426,0.192715478608653,0.583140789970965
"ENSMUSG00000025026","ENSMUSG00000025026",6380,-1.21635201546719,2.75019764107526,1.69673533120426,0.192715478608653,0.583140789970965
"ENSMUSG00000070526","ENSMUSG00000070526",2640,1.51043776697109,2.81391041174683,1.6923477590257,0.193291771800519,0.584682571902294
"ENSMUSG00000037234","ENSMUSG00000037234",28486,1.14087293703588,3.23522980673279,1.69127398266214,0.193433115337237,0.584908077005588
"ENSMUSG00000029169","ENSMUSG00000029169",8496,1.02305536803544,3.58742114139554,1.68934413143231,0.193687449643124,0.585474972911575
"ENSMUSG00000047036","ENSMUSG00000047036",7409,1.01201043742482,3.58086671396497,1.68573228974269,0.194164504025112,0.586714479554144
"ENSMUSG00000044600","ENSMUSG00000044600",3266,1.23445413943641,3.01612831247153,1.68449800966549,0.194327843407908,0.587005493178009
"ENSMUSG00000070923","ENSMUSG00000070923",4174,1.01551506748241,3.75005141865843,1.67994191343134,0.194932171030268,0.588627938521399
"ENSMUSG00000022009","ENSMUSG00000022009",3974,-1.20612217111279,2.76010966480807,1.67810245932056,0.19517678193887,0.588926898864121
"ENSMUSG00000021610","ENSMUSG00000021610",3068,-1.20612217111279,2.76010966480807,1.67810245932056,0.19517678193887,0.588926898864121
"ENSMUSG00000028790","ENSMUSG00000028790",6419,1.02026626705693,3.58860444321143,1.67768059452974,0.195232932214519,0.588926898864121
"ENSMUSG00000022757","ENSMUSG00000022757",2292,1.23213007720833,3.01715612027347,1.67698583958167,0.195325445428174,0.589003073558719
"ENSMUSG00000042743","ENSMUSG00000042743",3072,-1.21761291517068,2.75057267708396,1.67432260562668,0.195680555995251,0.589120946423218
"ENSMUSG00000041341","ENSMUSG00000041341",13456,-1.21761291517068,2.75057267708396,1.67432260562668,0.195680555995251,0.589120946423218
"ENSMUSG00000040896","ENSMUSG00000040896",9587,-1.2166583705819,2.74982264470121,1.67369921697198,0.195763786585156,0.589120946423218
"ENSMUSG00000042363","ENSMUSG00000042363",4115,-1.2166583705819,2.74982264470121,1.67369921697198,0.195763786585156,0.589120946423218
"ENSMUSG00000023923","ENSMUSG00000023923",13334,-1.2166583705819,2.74982264470121,1.67369921697198,0.195763786585156,0.589120946423218
"ENSMUSG00000023830","ENSMUSG00000023830",9308,0.992418094607327,3.7371030237028,1.67366631779835,0.195768180209154,0.589120946423218
"ENSMUSG00000101111","ENSMUSG00000101111",783,-0.912113689487137,6.25160818853212,1.6708190655089,0.19614886330856,0.590063756782227
"ENSMUSG00000086290","ENSMUSG00000086290",2402,-0.962152418339337,4.02834031269079,1.66977227983425,0.196289038474156,0.590282661373001
"ENSMUSG00000089512","ENSMUSG00000089512",81,1.02474614713088,5.31091912381159,1.66551885272357,0.196859823825451,0.591077740474955
"ENSMUSG00000064945","ENSMUSG00000064945",102,-0.908858731726587,9.78295030053255,1.6638916325064,0.19707870157389,0.591077740474955
"ENSMUSG00000047242","ENSMUSG00000047242",3158,-1.31712183488017,2.60293129220932,1.6633845532437,0.19714696719878,0.591077740474955
"ENSMUSG00000042302","ENSMUSG00000042302",5825,-1.31712183488017,2.60293129220932,1.6633845532437,0.19714696719878,0.591077740474955
"ENSMUSG00000004698","ENSMUSG00000004698",14838,-1.31712183488017,2.60293129220932,1.6633845532437,0.19714696719878,0.591077740474955
"ENSMUSG00000032842","ENSMUSG00000032842",6856,-1.31712183488017,2.60293129220932,1.6633845532437,0.19714696719878,0.591077740474955
"ENSMUSG00000117959","ENSMUSG00000117959",1266,-1.31712183488017,2.60293129220932,1.6633845532437,0.19714696719878,0.591077740474955
"ENSMUSG00000050822","ENSMUSG00000050822",2862,-1.31743438818051,2.60332040984597,1.66301860514447,0.197196250238316,0.591077740474955
"ENSMUSG00000054162","ENSMUSG00000054162",6046,-1.31743438818051,2.60332040984597,1.66301860514447,0.197196250238316,0.591077740474955
"ENSMUSG00000080538","ENSMUSG00000080538",126,0.93291393165269,4.22539740169646,1.66277988699326,0.197228406722373,0.591077740474955
"ENSMUSG00000025019","ENSMUSG00000025019",12765,1.04921111141941,3.41223521986146,1.65942913740157,0.19768041820302,0.592229703114555
"ENSMUSG00000027284","ENSMUSG00000027284",11421,-1.20539173356174,2.75973420836372,1.65263905771111,0.198600121520982,0.59376622197311
"ENSMUSG00000050379","ENSMUSG00000050379",9882,-1.20539173356174,2.75973420836372,1.65263905771111,0.198600121520982,0.59376622197311
"ENSMUSG00000039988","ENSMUSG00000039988",11511,-1.20539173356174,2.75973420836372,1.65263905771111,0.198600121520982,0.59376622197311
"ENSMUSG00000030982","ENSMUSG00000030982",14648,-1.20539173356174,2.75973420836372,1.65263905771111,0.198600121520982,0.59376622197311
"ENSMUSG00000032018","ENSMUSG00000032018",4866,-1.20539173356174,2.75973420836372,1.65263905771111,0.198600121520982,0.59376622197311
"ENSMUSG00000061306","ENSMUSG00000061306",6421,-1.20539173356174,2.75973420836372,1.65263905771111,0.198600121520982,0.59376622197311
"ENSMUSG00000068740","ENSMUSG00000068740",11513,0.99609124923513,3.8885280445892,1.6505220763708,0.198887888605984,0.594220825835073
"ENSMUSG00000028426","ENSMUSG00000028426",5733,0.99609124923513,3.8885280445892,1.6505220763708,0.198887888605984,0.594220825835073
"ENSMUSG00000042873","ENSMUSG00000042873",5813,-1.23293179837396,2.7399081651487,1.64846380819716,0.199168144023074,0.594855196865641
"ENSMUSG00000021819","ENSMUSG00000021819",8590,1.03722701946831,3.40544348256778,1.64181843307144,0.200076154369633,0.597363410779025
"ENSMUSG00000025478","ENSMUSG00000025478",5983,0.981430349475513,3.73100801703136,1.6412184820922,0.200158369499765,0.59740519485666
"ENSMUSG00000040720","ENSMUSG00000040720",7138,1.00068257243833,3.5743026525421,1.64021063758905,0.200296570267844,0.597613991766785
"ENSMUSG00000065400","ENSMUSG00000065400",90,0.992429909836264,6.17267669106238,1.63871576982828,0.200501760709882,0.597855166511086
"ENSMUSG00000022698","ENSMUSG00000022698",4648,0.980718866419117,3.73129006892301,1.63829457510781,0.200559619880168,0.597855166511086
"ENSMUSG00000003072","ENSMUSG00000003072",1928,1.12208323503984,3.23655680293648,1.63813011057617,0.200582217564185,0.597855166511086
"ENSMUSG00000018068","ENSMUSG00000018068",10609,1.09640547685823,3.22043272885391,1.63742349533372,0.200679341663174,0.597941134720793
"ENSMUSG00000027011","ENSMUSG00000027011",4390,1.07529268576007,3.42389103473885,1.63364882109254,0.201199107247327,0.599276671266779
"ENSMUSG00000006932","ENSMUSG00000006932",5192,0.921844202204122,5.25101599352349,1.63317517778524,0.201264438757063,0.599276671266779
"ENSMUSG00000021470","ENSMUSG00000021470",15199,-1.33879928085187,2.58111223525815,1.63233884125313,0.20137985892075,0.5994165277257
"ENSMUSG00000022957","ENSMUSG00000022957",23425,0.963680333774885,7.43154407009257,1.63033409352386,0.201656844954638,0.600037034069916
"ENSMUSG00000040249","ENSMUSG00000040249",17717,-0.905892479644421,5.55570697300607,1.62822085777755,0.201949305608525,0.60070314851014
"ENSMUSG00000026469","ENSMUSG00000026469",17880,-0.907470315190437,4.27041289996478,1.62284927119932,0.202694954642893,0.602360149819559
"ENSMUSG00000003153","ENSMUSG00000003153",7245,-1.13898908822935,2.90045376790639,1.62238915306926,0.202758975844815,0.602360149819559
"ENSMUSG00000039485","ENSMUSG00000039485",3879,-1.13898908822935,2.90045376790639,1.62238915306926,0.202758975844815,0.602360149819559
"ENSMUSG00000066640","ENSMUSG00000066640",12927,1.09734465120532,3.22010378800779,1.62222720992057,0.202781514407681,0.602360149819559
"ENSMUSG00000028212","ENSMUSG00000028212",3495,1.00646217239986,4.26299489246142,1.62070713883586,0.20299321535195,0.602784532667692
"ENSMUSG00000030064","ENSMUSG00000030064",14302,1.21852505884433,3.00812663219978,1.62014847578171,0.20307108599314,0.602811355946417
"ENSMUSG00000074925","ENSMUSG00000074925",12810,1.08543799751134,3.21235773224611,1.61488648916863,0.203806270384984,0.604788718997391
"ENSMUSG00000023832","ENSMUSG00000023832",2544,0.974661545766576,3.73089788431301,1.61411959276768,0.203913679826869,0.604902470949827
"ENSMUSG00000021710","ENSMUSG00000021710",8484,-1.12588521696,2.91018628419793,1.61346005548085,0.204006106204328,0.604971714199561
"ENSMUSG00000028530","ENSMUSG00000028530",7227,-1.07001585135435,3.04565755979334,1.61150277080084,0.204280687451235,0.604979687425527
"ENSMUSG00000017264","ENSMUSG00000017264",3594,-1.07001585135435,3.04565755979334,1.61150277080084,0.204280687451235,0.604979687425527
"ENSMUSG00000023010","ENSMUSG00000023010",4578,-1.07001585135435,3.04565755979334,1.61150277080084,0.204280687451235,0.604979687425527
"ENSMUSG00000007739","ENSMUSG00000007739",4201,0.936761339008357,4.11296707101118,1.61147108614406,0.204285135973197,0.604979687425527
"ENSMUSG00000007659","ENSMUSG00000007659",4586,1.36015125189872,2.73706436132521,1.60816527154367,0.20474990024811,0.605946223883982
"ENSMUSG00000022241","ENSMUSG00000022241",5901,1.36015125189872,2.73706436132521,1.60816527154367,0.20474990024811,0.605946223883982
"ENSMUSG00000016409","ENSMUSG00000016409",4326,-1.21825197095107,2.74944768797576,1.60614416050263,0.205034662387738,0.60617438842992
"ENSMUSG00000037692","ENSMUSG00000037692",8444,-1.21825197095107,2.74944768797576,1.60614416050263,0.205034662387738,0.60617438842992
"ENSMUSG00000009863","ENSMUSG00000009863",2239,-1.21825197095107,2.74944768797576,1.60614416050263,0.205034662387738,0.60617438842992
"ENSMUSG00000040339","ENSMUSG00000040339",5702,-0.959898845632378,3.48756590519447,1.60500925345571,0.205194768641863,0.606348098179468
"ENSMUSG00000075470","ENSMUSG00000075470",6644,0.964296924526321,3.87288228077518,1.60474618659075,0.205231901679107,0.606348098179468
"ENSMUSG00000077042","ENSMUSG00000077042",78,-0.89888339023172,5.28791523255998,1.60154912444574,0.205683815318976,0.607478303793683
"ENSMUSG00000003402","ENSMUSG00000003402",4275,-1.19353327200871,2.77001827524612,1.6008878264551,0.205777438157732,0.607549907601908
"ENSMUSG00000022433","ENSMUSG00000022433",6590,-1.06976558419907,3.04530565023907,1.59543215720648,0.206551743757968,0.609425074153817
"ENSMUSG00000033760","ENSMUSG00000033760",9979,-1.06976558419907,3.04530565023907,1.59543215720648,0.206551743757968,0.609425074153817
"ENSMUSG00000029366","ENSMUSG00000029366",3781,1.08481142701458,3.21268661253867,1.59436395950922,0.206703752142412,0.609668156790537
"ENSMUSG00000065542","ENSMUSG00000065542",82,0.93740900090456,5.31232610167333,1.59317275833208,0.206873420243653,0.609963145142649
"ENSMUSG00000021794","ENSMUSG00000021794",4210,-0.962830234205047,3.39670965740518,1.58797863186906,0.207615168801699,0.61185286072668
"ENSMUSG00000029223","ENSMUSG00000029223",1632,-0.931083799850884,3.58651374293581,1.58770682122523,0.20765407126638,0.61185286072668
"ENSMUSG00000076141","ENSMUSG00000076141",89,-1.31169800397645,2.60370957398445,1.58609061313813,0.207885566524511,0.612187594563499
"ENSMUSG00000048911","ENSMUSG00000048911",6801,-1.31033242051303,2.60254222108727,1.58593764945525,0.207907491861579,0.612187594563499
"ENSMUSG00000020607","ENSMUSG00000020607",4308,-1.20600364535931,2.7608606949469,1.58225070537988,0.208436795220217,0.613332816625936
"ENSMUSG00000022443","ENSMUSG00000022443",12928,0.964901818663546,3.7241691878823,1.57890809090917,0.208918044304501,0.613332816625936
"ENSMUSG00000021754","ENSMUSG00000021754",7447,1.12707440925336,3.23589867685127,1.57757391297113,0.209110498112431,0.613332816625936
"ENSMUSG00000022092","ENSMUSG00000022092",2985,-1.3254292176042,2.59357471086622,1.57755887908628,0.209112667930252,0.613332816625936
"ENSMUSG00000024743","ENSMUSG00000024743",7487,-1.3254292176042,2.59357471086622,1.57755887908628,0.209112667930252,0.613332816625936
"ENSMUSG00000071657","ENSMUSG00000071657",5897,-1.12665148187141,2.91054963601417,1.57738382226269,0.20913793557827,0.613332816625936
"ENSMUSG00000038604","ENSMUSG00000038604",4108,-1.05721832235616,3.05453240527961,1.57689197822572,0.209208947538672,0.613332816625936
"ENSMUSG00000075609","ENSMUSG00000075609",1278,-1.05721832235616,3.05453240527961,1.57689197822572,0.209208947538672,0.613332816625936
"ENSMUSG00000020601","ENSMUSG00000020601",4335,-1.02984011955137,3.16904170221616,1.57659693262552,0.209251559629638,0.613332816625936
"ENSMUSG00000077571","ENSMUSG00000077571",132,-1.3224605712687,2.59163232897945,1.57604185015202,0.209331755511938,0.613332816625936
"ENSMUSG00000049313","ENSMUSG00000049313",11321,-1.19266811897621,2.770394213059,1.575572429282,0.209399603778854,0.613332816625936
"ENSMUSG00000038530","ENSMUSG00000038530",3098,-1.12503074669267,2.90945967747353,1.57526693027561,0.209443773402563,0.613332816625936
"ENSMUSG00000030530","ENSMUSG00000030530",9178,-1.19176080689498,2.76964237596801,1.57496739945476,0.20948709084483,0.613332816625936
"ENSMUSG00000031458","ENSMUSG00000031458",2732,-1.19176080689498,2.76964237596801,1.57496739945476,0.20948709084483,0.613332816625936
"ENSMUSG00000061313","ENSMUSG00000061313",7142,-1.19176080689498,2.76964237596801,1.57496739945476,0.20948709084483,0.613332816625936
"ENSMUSG00000031644","ENSMUSG00000031644",7886,-1.19176080689498,2.76964237596801,1.57496739945476,0.20948709084483,0.613332816625936
"ENSMUSG00000055707","ENSMUSG00000055707",3195,-1.19176080689498,2.76964237596801,1.57496739945476,0.20948709084483,0.613332816625936
"ENSMUSG00000026150","ENSMUSG00000026150",9757,-1.04635995935482,3.16059698456721,1.57342424897024,0.20971042581188,0.613781483567724
"ENSMUSG00000094655","ENSMUSG00000094655",191,0.884424814515789,7.51866192376863,1.57261339496716,0.20982789097457,0.613870915058636
